"Group","WeekType","Day","LessonNum","StartTime","EndTime","Subject","TeacherFullName","RoomName","BuildingName","Homework"
"4ОИБАС-425","odd","Пятница","4","14:30","16:00","Иностранный язык в профессиональной деятельности","Преподаватель 7 Ино","Кабинет 3","Корпус A","Подготовить доклад"
"4ОИБАС-425","odd","Пятница","5","16:10","17:40","Физическая культура","Преподаватель 11 Физ","Кабинет 10","Корпус A","Прочитать главу 1"
"2ОИБАС-525","even","Понедельник","1","09:00","10:30","Иностранный язык в профессиональной деятельности","Доп Преподаватель 14 Ино","Кабинет 8","Корпус B","Прочитать главу 1"
"2ОИБАС-525","even","Понедельник","2","10:40","12:10","Физическая культура","Преподаватель 11 Физ","Кабинет 9","Корпус B","Прочитать главу 1"
"2ОИБАС-525","even","Понедельник","3","12:50","14:20","Сетевые технологии","Преподаватель 5 Сет","Кабинет 10","Корпус A","Прочитать главу 1"
"2ОИБАС-525","even","Понедельник","4","14:30","16:00","Криптография","Преподаватель 6 Кри","Кабинет 1","Корпус A","Решить задачи 1-5"
"2ОИБАС-525","even","Понедельник","5","16:10","17:40","Основы информационной безопасности","Преподаватель 4 Осн","Кабинет 3","Корпус A","Подготовить доклад"
"2ОИБАС-525","even","Вторник","1","09:00","10:30","Сетевые технологии","Преподаватель 5 Сет","Кабинет 7","Корпус A","Решить задачи 1-5"
"2ОИБАС-525","even","Вторник","2","10:40","12:10","Физическая культура","Преподаватель 11 Физ","Кабинет 2","Корпус B","Решить задачи 1-5"
"2ОИБАС-525","even","Вторник","3","12:50","14:20","Криптография","Преподаватель 6 Кри","Кабинет 10","Корпус B","Прочитать главу 1"
"2ОИБАС-525","even","Вторник","4","14:30","16:00","Математика","Преподаватель 10 Мат","Кабинет 5","Корпус A","Подготовить доклад"
"2ОИБАС-525","even","Вторник","5","16:10","17:40","Классный час","Доп Преподаватель 15 Кла","Кабинет 1","Корпус A","Прочитать главу 1"
"2ОИБАС-525","even","Среда","1","09:00","10:30","Основы информационной безопасности","Преподаватель 4 Осн","Кабинет 4","Корпус B","Прочитать главу 1"
"2ОИБАС-525","even","Среда","2","10:40","12:10","Математика","Преподаватель 10 Мат","Кабинет 10","Корпус B",""
"2ОИБАС-525","even","Среда","3","12:50","14:20","Физическая культура","Преподаватель 11 Физ","Кабинет 6","Корпус B","Решить задачи 1-5"
"2ОИБАС-525","even","Среда","4","14:30","16:00","Классный час","Преподаватель 12 Кла","Кабинет 8","Корпус A","Прочитать главу 1"
"2ОИБАС-525","even","Среда","5","16:10","17:40","Криптография","Преподаватель 6 Кри","Кабинет 6","Корпус A","Прочитать главу 1"
"2ОИБАС-525","even","Четверг","1","09:00","10:30","Физическая культура","Преподаватель 11 Физ","Кабинет 4","Корпус A",""
"2ОИБАС-525","even","Четверг","2","10:40","12:10","Психология общения","Преподаватель 8 Пси","Кабинет 2","Корпус A","Подготовить доклад"
"2ОИБАС-525","even","Четверг","3","12:50","14:20","Иностранный язык в профессиональной деятельности","Преподаватель 7 Ино","Кабинет 10","Корпус B","Подготовить доклад"
"2ОИБАС-525","even","Четверг","4","14:30","16:00","Математика","Преподаватель 10 Мат","Кабинет 3","Корпус A","Подготовить доклад"
"2ОИБАС-525","even","Четверг","5","16:10","17:40","Сетевые технологии","Преподаватель 5 Сет","Кабинет 4","Корпус B",""
"2ОИБАС-525","even","Пятница","1","09:00","10:30","Криптография","Преподаватель 6 Кри","Кабинет 8","Корпус B","Подготовить доклад"
"2ОИБАС-525","even","Пятница","2","10:40","12:10","История","Преподаватель 9 Ист","Кабинет 7","Корпус B","Прочитать главу 1"
"2ОИБАС-525","even","Пятница","3","12:50","14:20","Физическая культура","Преподаватель 11 Физ","Кабинет 2","Корпус A","Прочитать главу 1"
"2ОИБАС-525","even","Пятница","4","14:30","16:00","Математика","Преподаватель 10 Мат","Кабинет 9","Корпус B","Решить задачи 1-5"
"2ОИБАС-525","even","Пятница","5","16:10","17:40","Сетевые технологии","Преподаватель 5 Сет","Кабинет 1","Корпус A","Подготовить доклад"
